DATETIME_OCCURRED,INC_ID,VEHICLE_ID,ROUTE,DELAY_MINUTES,SYMP_SYMPTOM,DESCRIPTION
2/16/2018 1:09:00 PM,2392886,6328,12,18,0305,AIR DROPPED AND BRAKES ARE LOCKED UP/ST/LX T/LOOP OP HEARS LOUD AIR ESCAPING NOISE FROM RREAR/TOW/T317-REPAIRED AND GOOD BUS TO KEEP ON MLX
2/16/2018 7:31:00 AM,2392797,6041,16L,75,0022,CK ENG DIESEL EXHAUST FLUID; BZR; ORANGE LIGHTS. RESP-1020AM
2/16/2018 9:19:00 AM,2392783,1508,FF,14,1025,ADA SECUREMENT ON LIFT BROKE/NLX5 TRADE/PAX BEING DIFFICULT/S20NEWBY
2/16/2018 8:45:00 AM,2392773,5003,12,69,0110,REAR AIR BAG BLEW; -33 MIN
2/16/2018 8:30:00 AM,2392744,3965,JUMP,9,0135,NO POWER STEERING. BUS SIDETRACKED AT ARAP/16TH. FTL NOTIFIED AND SENT A LOOP BUS. OPERATOR CONTINUED ON ROUTE LATE. SEE DVIR.
2/16/2018 5:57:00 AM,2392674,6136,100,51,0160,FLAT TIRE; PULL OUT DELAY; -51 MIN
2/16/2018 6:18:00 AM,2392665,6132,28,34,0022,MILý REGENý STOP ENGINE LIGHTS; DROPPED 1 TRIP; -33 MIN
2/15/2018 3:42:00 PM,2392467,3937,,45,0505,NO START -45 MINS
2/15/2018 5:44:00 PM,2392425,5121,30,15,0510,BUS IS ST / NO LIGHTS AND NO CHARGE LIGHT IS ON / TD / TRUCK WILL MEET OP / OP WILL WRITE UP IN DOT BOOK
2/15/2018 4:20:00 PM,2392397,6139,66,57,0610,ENGINE STALLS -57 MINS
2/15/2018 3:01:00 PM,2392394,9312,15L,10,0205,SOFT BRAKES. MLX BLOCK 78 ON SPACE FROM DECATUR STN LEAVE TIME 15:26. RE-SPACED TO 17TH/LAWRENCE.
2/15/2018 2:42:00 PM,2392351,6080,42,128,0022,CK ENGINE/MIL/DEF/GATE B1/EM TRUCK MEET/BACK TO EM FOR TRADE/OP DID NOT CALL BACK TO LET US KNOW/MECHANIC DID NOT ADVISE WHEN ARRIVE OR DEPART/I DISCOVERED IT BY CALLING BUS BACK W
2/15/2018 2:24:00 PM,2392342,6247,16,9,0405,SMALL COOLANT LEAK/NO ALARMS YET/TRUCK MEET DECATUR STATION/OVERFILLED/GOOD BUS
2/15/2018 2:04:00 PM,2392302,6045,21,28,0040,S22;WIPER BROKEN. PLRR. RESP 258PM
2/15/2018 11:25:00 AM,2392248,6185,31,52,0160,TIRE FLAT -52 MINS
2/15/2018 9:14:00 AM,2392172,3934,27,32,0405,STOP ENGINE -32 MINS
2/15/2018 8:20:00 AM,2392157,5122,51,81,0405,LEAKING COOLANT -81 MINS
2/15/2018 7:44:00 AM,2392116,LRV241,101,5,3106,SIGNAL 270CC WAS FAVORABLE THEN DROPPED CAUSING ATS PENALTY. VERIFIED ON SCADA GRAPHICAL PLAYBACK. LRV241B.   CAB B
2/15/2018 7:39:00 AM,2392113,3937,403,8,0505,WAS A NO START; BUS WAS IN KNEEL POSITION; NOW OK TD.
2/14/2018 7:06:00 PM,2391882,5148,72,52,0022,NO CHARGE LIGHT; BUS WOULD NOT BUILD AIR PRESSURE; -52 MIN
2/14/2018 5:49:00 PM,2391838,3607,LX,29,0505,CALLED 3714 TO ACCOMMODATE PAX //CALLED BOULDER TO SEND TRK//CURTAILED TRIP //T TRUCK FOLLOWING BACK TO BOULDER
2/14/2018 5:57:00 PM,2391834,6179,31,68,0160,FLAT TIRE; -68 MIN
2/14/2018 3:21:00 PM,2391743,6099,130,61,0405,COOLANT LEAK BUS STALLED OUT // CALLED RR TO SEND TRUCK AND TRADE// CURTAILED TRIP TO AMS //PAX ACCOMODATED BY FOLLOWER/ CANCELLED NEXT TRIP AND CURTAILED ANOTHER / BACK IN ROUTE F
2/14/2018 3:06:00 PM,2391716,1403,16,48,0022,CHK ENG AND STOP ENG /STALLED // HAD OP RESET COMP//WONT CHANGE // CALLED T TRUCK 316 IN ROUTE //CURTAILED TRIP TO LINCOLN AND 16TH//CALLED SIGNOUT TO GET BUS /SS 22 TO PICKUP RELI
2/14/2018 2:29:00 PM,2391670,5040,225,24,0160,FLAT TIRE; -24 MIN
2/14/2018 1:49:00 PM,2391668,6167,31,124,0210,BRAKES GRABBING; HARD BRAKING; DROPPED 2 TRIPS; -169 MIN
2/14/2018 1:58:00 PM,2391662,9367,83,76,0160,R REAR OUTER TIRE IS FLAT. ST. RESP-329PM
2/14/2018 1:45:00 PM,2391619,6088,169,15,0505,ST/ NO STARTý TO EM RR FOR TRUCK/ LOOSE WIRE ON THE STARTERý TRUCK TO MEET AT 40TH AIRPORT
2/14/2018 12:29:00 PM,2391618,5231,31,62,0635,FIRE COMING FROM EXHAUST PIPE; -62 MIN
2/14/2018 10:43:00 AM,2391590,3908,324,31,0405,COOLANT LEAK; -31 MIN
2/14/2018 10:14:00 AM,2391513,5128,51,91,0160,FLAT TIRE; -91 MIN
2/14/2018 8:13:00 AM,2391506,3943,128,63,0625,OIL LEAK; DROPPED 1.5 TRIPS; -65 MIN
2/13/2018 6:06:00 PM,2391252,1401,16L,57,0505,OP COULD NOT GET THE BUS TO START/CALLED SS34 TO HELP/CALLED T316 TO RESPOND/TRADE/BUS TOWED
2/13/2018 7:30:00 PM,2391233,6321,38,55,0022,WONT START //LOW COOLANT CK ENG STALLED // CALLED T TRUCK 316/BUSY CALLED PLATTE RR TO TAKE BUS OUT TO OP //TRADE MADE BUT OP RESPACED HIMSELF //MADE AWARE HE MUST CALL DISPATCH//
2/13/2018 5:01:00 PM,2391146,3704,GS,25,0625,OIL IS LEAKING FROM THE OIL FILTER. BACK TO THE GARAGE FOR A TRADE.
2/13/2018 4:12:00 PM,2391141,5136,204,14,0001,PAX WITH NOSE BLEED DK ON BUS // BLOOD ON FLOOR // CALLED FTLMA FOR TRADE //
2/8/2018 9:49:00 PM,2391097,3975,402L,35,0022,CHECK ENGINE LIGHT -35 MINSRESAVE
2/13/2018 2:28:00 PM,2391074,5017,51,20,0022,CK ENGINE/NO LEAKS/TD/CLYDE FIXED/DROP OFF ONLY
2/13/2018 2:13:00 PM,2391068,5004,31,93,0038,MALE BROKE BUS WINDOW
2/13/2018 3:18:00 PM,2391057,6155,21,20,0645,FUEL LEAK -20 MINS
2/13/2018 3:07:00 PM,2391056,LRV294,101,5,3100,3X FRICT BRK B-CLASS FAULTS. WHT LIGHT COME FROM REAR LRV-294. TRADE WITH MARIP LRX.   CAB A
2/13/2018 1:07:00 PM,2390997,5014,29,28,0022,NO CHARGE LIGHT. TD ADVISED. 5127 ON SPACE FROM FEDERAL/EVANS AT 14:22.
2/13/2018 12:13:00 PM,2390934,3924,483,6,0022,HAD A CK ENG LIGHT. ADV OK NOW. TD.
2/13/2018 9:01:00 AM,2390883,5138,225,34,0405,COOLANT LEAK -34 MINS
2/13/2018 7:43:00 AM,2390851,LRV135,103,5,3138,TCU FAULTSý AT RESTRICTED. CAN NOT LOCATE WHITE FAULT LIGHT. OPERATING FROM 135A. TRADED CONSIST AT DUT.   CAB A
2/13/2018 6:51:00 AM,2390829,6225,SKIP,40,0012,BROKEN SEAT/NO AIR IN SEAT/PULL IN FOR TRADE/TRIP CURTAILED/RESPACE TO TBMS BDWY 0749
2/13/2018 6:19:00 AM,2390790,9338,0L,15,0525,TAILIGHT FAULT LIGHT ON; PLRR ON SCENE. RESP 703AM
2/13/2018 6:15:00 AM,2390772,6114,121,82,0022,RED COOLANT TEMP LIGHT AND BEEPER/NO LEAKS/NO LOOP AVAILABLE/WAIT AT 40TH AIRPORT FOR EM TRUCK/TRIP CANCELLED/PULL IN FOR TRADE/RESPACE TO PEORIA ALAMEDA 0808
2/13/2018 4:58:00 AM,2390754,6336,16,18,0915,OPERATOR CLAIMS BUS HAD NO HEATý MECHANIC WILL CHECK BUS. HEATING UNIT IN BUS WILL NOT POWER UP. NO LOOP EXTRAS AVAILABLEý BUS WAS SENT BACK TO GARAGE FOR TRADEý AND STARTED NEXT T
2/13/2018 4:56:00 AM,2390745,6244,12,10,0405,COOLANT LEAK/ PL RR/
2/13/2018 12:50:00 AM,2390619,1653,MALL,32,0510,BATTERY IS RUNNING LOW AND IS AT %20 BUS IS PULLING INTO GARAGE MISSED LAST TRIP
2/12/2018 3:38:00 PM,2390511,5173,40,42,0160,FLAT TIRE; -42 MIN
2/12/2018 3:32:00 PM,2390510,6079,15,11,0022,CHECK ENGINEý MILý HIGH EXHAUST TEMP AND REGENT NEEDED LIGHT ON.OPERATOR WILL TAKE THE BUS TO EAST METRO AND GET ANOTHER BUS.OPERATOR PICKED UP THE SPACE FRON COLFAX/BILLINGS WB AT
2/12/2018 3:17:00 PM,2390504,3960,128,44,0022,BUS WONT` MOVE; WON`T SHIFT; WARNING LIGHTS; -44 MIN
2/12/2018 3:09:00 PM,2390473,3923,401,45,0160,FLAT TIRE; -45 MIN
2/12/2018 3:11:00 PM,2390470,6301,15,15,0705,ST BUS WONT GO INTO GEAR.ý OPERATOR CLEARED THE PROBLEM AND CONTINUED ON ROUTE 15 MINUTES DOWN.
2/12/2018 9:52:00 AM,2390375,3935,27,41,0160,FLAT TIRE; TRADE; -41 MIN
2/12/2018 5:33:00 AM,2390332,3923,483,94,0022,COOLANT LEAK; SMOKE; STOP ENGINE; NO TRADE AVAILABLE; MISSED ALL 3 TRIPS; PULL OUT DELAY; -94 MIN
2/12/2018 5:55:00 AM,2390263,3938,77,38,0022,LOW OIL/STOP ENGINE LIGHT; -38 MIN
2/12/2018 1:07:00 AM,2390135,6308,15,12,0022,HAD TO PULL-IN IN TO GARAGE ON LAYOVER TO GET DEF FLUID REFILLED. NEXT TRIP STARTED AT 01:18
2/11/2018 3:08:00 PM,2390100,5149,51,39,0610,BUS DIED; SERVICE TRUCK; -39 MIN
2/11/2018 12:48:00 PM,2390036,1539,AA,10,0405,SIDETRACKED ON HWY // CALLED MLX 4 TO TRADE //CALLED EM AND GAVE RR INSTRUCTIONS TO MEET BUS / HAD OP RUN LATE // MLX OP WAITING ON T TRUCK //WILL HAVE TO TOW IN CALLED SS 39 TO TR
2/11/2018 11:04:00 AM,2389991,9375,15L,22,0405,SS43 CALLED COOLANT LEAK // TOLD TO PUT DOWN FLOOR DRY AND CALLED T TRUCK 316 TO ADVISE //IN ROUTE//MLX 2 TO RUN SPACE FROM 1124A TO 1213P // 6315//OP GOT NEW BUS AND WILL DH TO CO
2/10/2018 8:22:00 PM,2389732,6092,83,79,0920,DEFROSTER QUIT WORKING // WILL SEND OUT TRADE FROM EMý OPERATOR RAN THE 9:52 PM TRIP LATE.
2/10/2018 5:07:00 PM,2389724,6336,0,48,0022,T TRUCK 316 TO GIVE MORE FUEL AT DUS // ON WALL/// DON?T KNOW WHOSE MISTAKE IT WAS MINE OR T TRUCK /BUT ANYWAY CANCELLED TRIP AND ARRANGED TO MEET BUS AT 730 DUS // HAD BUS DH TO E
2/10/2018 5:57:00 PM,2389689,5138,JUMP,60,0505,NO START; SERVICE TRUCK; -60 MIN
2/10/2018 5:42:00 PM,2389687,5238,52,23,0135,STEERING TOO TIGHT; -23 MIN
2/10/2018 11:49:00 AM,2389614,1402,48,8,0605,CK ENG AND ALARM AND DEF LIGHT ON LOSING POWER DERATING // CALLED PLATTE FOR TRADE
2/10/2018 9:57:00 AM,2389543,6220,DASH,6,0022,CHECK ENGINE LIGHT
2/10/2018 8:10:00 AM,2389534,5121,20,43,0520,ELECTRICAL PROBLEM; WON`T GO INTO GEAR; TRADE; -43 MIN
2/10/2018 5:50:00 AM,2389530,9317,15L,14,0610,BUS SHUT DOWN WHILE IN MOTION/ NO WARNING LIGHTS/ MLX 7 ON SPACE FROM 17TH CHAM 616AM-932AM /T316/ S41/
2/10/2018 6:01:00 AM,2389493,5121,20,49,0022,NO CHARGE LIGHT; SERVICE TRUCK; -49 MIN
2/10/2018 6:53:00 AM,2389489,5162,92,20,0040,BUS (WIPERS?) NOT WORKING; -20 MIN
2/10/2018 5:32:00 AM,2389467,9374,15L,15,0038,BROKEN MIRROR/ CHANGING BUSES/ INFO UPDATED/ WILL RUN LATE
2/10/2018 5:23:00 AM,2389456,5119,76,12,0920,PULL OUT DELAY; DEFROST NOT WORKING
2/10/2018 4:53:00 AM,2389448,6266,121,12,0705,BUS TRADED OUT AT PULL OUT DUE TO A PROBLEM WITH THE TRANSMISSION. EM NOTIFIED. SEE DVIR. OPERATOR ARRIVED TO THE START TERMINAL 12 MINUTES LATE.
2/9/2018 8:19:00 PM,2389274,LRV300,103,3,3108,TWO MIRRORS ON LRV 300 ARE SHATTERED AND TWO MIRRORS ON LRV 293 ARE SHATTERED.   CAB A
2/9/2018 7:08:00 PM,2389246,LRV104,101,5,3114,DOOR 12 ON LRV 104 HAD TO BE CLOSED OUT THE RUBBER STRIPS DO NOT LINE UP.   CAB A
2/9/2018 5:19:00 PM,2389243,5205,225,59,0405,LOW COOLANT; STOP ENGINE LIGHT; -59 MIN
2/9/2018 3:47:00 PM,2389139,3621,FF,12,0705,NOT GOING INTO GEAR /OPP GOT TO GO OK RUN LATE
2/9/2018 3:13:00 PM,2389111,6125,48,40,0310,HOSE UNDER SEAT DISCONNECTED/ RUNNING REPAIR SENDING MECH./ FIXED/ RESPACE TO 72ND & COLO./ 4:08 PM
2/9/2018 2:04:00 PM,2389076,5075,157,60,0160,FLAT TIRE; DROPPED 2+ TRIPS; -60 MIN
2/9/2018 12:50:00 PM,2389058,9375,15L,90,0405,LARGE COOLANT LEAK. S/T. S41 TO TRANSPORT OPER. RESP-238P
2/9/2018 1:03:00 PM,2389040,5238,30,48,0505,NO CHARGE LIGHT; DROPPED 1.5 TRIPS; -48 MIN
2/9/2018 11:59:00 AM,2389025,6112,42,92,0610,THE ENGINE DIED OUT. RE-SPACED TO ORLEANS/MAXWELL LEAVE TIME 13:39.
2/9/2018 11:50:00 AM,2389010,9367,15L,10,0016,DRIVER SIDE IS LOOSE. OPER WILL PULL INTO EM DRIVEWAY EMRR TO FIX.
2/9/2018 10:11:00 AM,2388961,LRV300,103,1,3117,OP. REPORTS GLASS PARTITION NEAR DOOR 2ý LRV-300 CRACKED. #334 TO MEET AND TAPE UP.   CAB A
2/9/2018 8:04:00 AM,2388913,LRV250,101,3,3138,TCU FAULT STOPPED TRAIN TWICE. CUT OFF SINGLE LRV AT MINERAL TT.   CAB A
2/9/2018 7:57:00 AM,2388904,6286,15,40,0405,LEAKING FLUID FROM THE FRONT OF BUS/ LOOP 2 TO ASSIST/ TO EAST/ NEW BUS RESPACED TO COLFAX AND ONIEDA/ 8:52 AM
2/9/2018 6:26:00 AM,2388895,6192,55L,45,0022,CHECK ENGIN AND DEF LIGHT; DROPPED 2 TRIPS; -80 MIN
2/9/2018 5:41:00 AM,2388874,9388,169L,47,0047,HOT LUNCH;OPER WILL DH TO EM THEN RESP-613AM LATE.
2/9/2018 5:58:00 AM,2388843,6008,16,52,0205,BRAKE PEDEL IS GOING TO THE FLOOR. S/T. RESP-708AM
2/8/2018 9:55:00 PM,2388649,6307,153,74,0022,ST CHECK ENGINE AND DISEL FUEL EXHAUST LIGHT ON.OPERATOR RE SPACED TO PEORIA STN 11:21 PM
2/8/2018 5:37:00 PM,2388570,6255,15,28,0645,BUS LEAKING FUEL AS REPORTED BY BUS 6065 WHICH WAS BEHIND HER/I ASKED OP TO PULL OVER AND WAIT FOR MECHANIC//ON CFX BETWN BDWY AND LINC/T317-REPAIRED/HAD OP RESP AT CFX DOWNING AND
2/8/2018 4:45:00 PM,2388553,3927,46,85,0105,SUSPENSION -85 MINS 1.5 TRIPS
2/8/2018 2:30:00 PM,2388544,1402,121,46,0610,STALLED /ST/EM RR TRK/TO EM TO TRADE 1632 COLO STN RUN
2/8/2018 10:26:00 AM,2388500,6018,9,28,0610,THE ENGINE DIED OUTý AND THE FIRE ALARM IS ON. S37.
2/8/2018 10:01:00 AM,2388498,5015,31,17,0022,NO CHARGE -17 MINS
2/8/2018 1:13:00 PM,2388462,6271,34,10,0004,OPER SAID THE BUS SMELLS TOO BAD TO MOVE IT. ODOR CAME FROM PAXS. S/T. OPER SAID THE BUS IS NOW OK AFTER THE PAXS LEFT THE BUS;
2/8/2018 7:15:00 AM,2388348,9315,15L,41,0047,HOT LUNCH ADV. OPER WILL PULL INTO EM FOR A TRD. RESP-804AM LATE
2/8/2018 6:36:00 AM,2388306,9324,0L,21,0022,CK ENG EXHAUST REGEN. RESP 751A.
2/8/2018 6:28:00 AM,2388295,6200,10,10,0705,ST/CHECK TRANS LIGHT ON AND WON`T GO INTO GEAR/ STUCK IN THE TURN LANEý RESET BY SHUTTING THE BUS DOWN AND RESTARTING/ CLEARED AND CONTINUING TO FT
2/8/2018 6:41:00 AM,2388283,9366,3L,1,0305,S23 SOLANO/ OPERATOR PULLED OUT 7 MIN LATE DUE TO AIRPRESSURE PROBLEM
2/8/2018 5:29:00 AM,2388272,3921,77,85,0022,STOP ENGINE LIGHT HAS COME ON. BUS IS SIDETRACKED. TD NOTIFIED BUS WAS RE-SPACED TO PARK MEADOWS AT 6:52AM
2/8/2018 5:21:00 AM,2388240,6154,27,49,0022,WARNING LIGHT -49 MINS
2/7/2018 10:17:00 PM,2388100,5152,76,22,0610,ENGINE STALLS; -22 MIN
2/7/2018 6:32:00 PM,2388088,6142,51,110,0705,BUS WOULD NOT GO INTO GEAR; DROPPED 1 TRIP; -110 MIN
2/7/2018 7:03:00 PM,2388087,6080,15,37,0022,RED COOLANT TEMP LITE EM RR TRK /ST TRK /TO PL GET NEW BUS /GOT THIS
2/7/2018 6:20:00 PM,2388045,6320,16L,49,0705,PERIODICALLY THE TRANSMISSION WONT SHIFT OUT OF 1ST GEAR.
2/7/2018 4:52:00 PM,2388019,5181,32,48,0505,NO START; -48 MIN
2/7/2018 4:17:00 PM,2387992,1402,16,62,0605,THE BUS IS LOOSING POWER AGAIN. SEE OTHER CALL.
2/7/2018 3:46:00 PM,2387989,6075,20,62,0405,THE TOP OF THE RADIATOR IS CRACKED. THE BUS WILL HAVE TO GO BACK TO THE GARAGE FOR A TRADE. MLX BLOCK 78 ON SPACE FROM DUS. RE-SPACED TO 16TH/AURORA CT.
2/7/2018 1:02:00 PM,2387975,5262,135,30,0210,WHEN OP APPLIES THE BRAKES THE BUS PULLS TO THE LEFT / EM MAINT / OP SAID HE WAS SCARED TO DRIVE THE BUS / ST / MLX WILL DRIVE BUS TO DIV / OP WILL WRITE UP IN DOT BOOK
2/7/2018 3:31:00 PM,2387971,5143,40,85,0022,STOP ENGINE AND LOW COOLANT LIGHTS; -85 MIN
2/7/2018 3:29:00 PM,2387945,9324,83,5,0022,CHECK ENGINE LIGHT AT THE GARAGE.
2/7/2018 2:36:00 PM,2387909,9345,20,10,0705,NOT GO IN TO GEAR /OPP RESET GOT TO GO /OK RUN LATE
2/7/2018 5:17:00 AM,2387765,3932,77,123,0022,STOP ENGINE LIGHT; BUS DIED; DROPPED 3 TRIPS; -123 MIN
2/7/2018 7:08:00 AM,2387740,5009,100,48,0160,FLAT TIRE; PULL OUT DELAY; -48 MIN
2/6/2018 5:25:00 PM,2387451,3708,FF,37,0610,THE ENGINE DIED OUT. MLX BLOCK 81 ON SPACE FROM DUS.
2/6/2018 4:37:00 PM,2387448,5094,30L,15,0160,THE STREET SIDE REAR INSIDE TIRE IS FLAT. CC ADVISED.
2/6/2018 4:40:00 PM,2387422,3908,92,29,0160,FLAT TIRE -29 MINS
2/6/2018 2:34:00 PM,2387379,3932,77,26,0022,COOLANT TEMP -26 MIN
2/6/2018 3:13:00 PM,2387353,9339,0L,6,0022,CHECK ENGINE LIGHT ON.
2/6/2018 11:43:00 AM,2387231,6020,0,11,0030,ST/ BACKDOOR NOT CLOSINGý TRIED AIR PRESSUREý PUSHING AND SHUTTING DOWN THE BUS/ DID NOT WORK/ OPERATOR ABLE TO CLEAR AFTER SEVERAL TRIES/ PAX BOARDED FOLLOWER/ OPERATOR WILL BYPAS
2/6/2018 7:13:00 AM,2387120,6154,51,46,0022,WARNING LIGHT -46 MNINS
2/6/2018 6:59:00 AM,2387114,3918,403,71,0610,ENGINE STALL -71 MIN
2/6/2018 4:37:00 AM,2387033,3809-R-2000,JUMP,10,0720,ST/ OPERATOR CALLED STATING HE LOST HIS TRANSMISSION/ WILL NOT GO INTO GEARý OIL CHECKED OUT OKAYý WILL SHUTDOWN AND RESTART/ INFO TO FTL
2/5/2018 4:37:00 PM,2386843,1528,P,25,0022,THE BATTERY LIGHT ANT EH ESS LIGHT CAME ON WITH THE BUZZER.
2/5/2018 2:54:00 PM,2386842,6250,31,6,1350,CHECK AND STOP ENGINE AND LOW COOLANT. THE ENGINE DIED OUT.
2/5/2018 2:41:00 PM,2386751,5109,28,52,0505,NO START; -52 MIN
2/5/2018 2:22:00 PM,2386735,3921,402L,98,0022,STOP ENGINE; MELTED WIRES AROUND EXHAUST PIPES; MISSED 3 TRIPS; -95 MIN
2/5/2018 12:10:00 PM,2386731,6069,15,62,0030,REAR DOOR IS STUCK OPEN. THE REAR DOOR CLOSED WHEN THE OPERATOR SHUT THE BUS DOWN. OPERATOR ADVISED TO STOP USING THE REAR DOOR. BUS TRADED OUT AT EM. SEE DVIR. OPERATOR PULLED OUT
2/5/2018 11:09:00 AM,2386681,6335,16,64,0022,LOW FLUID LIGHT ///CALLED 316 TO MEET 1136 LINCOLN AND 16TH/// RESPACED TO FED CTR /ALSO INVOLVED INCIDENT WITH PARAMEDICS
2/5/2018 8:25:00 AM,2386599,6134,27,28,0405,COOLANT LEAK; -28 MIN
2/5/2018 5:57:00 AM,2386565,6038,16,13,0405,SMALL COOLANT LEAK //TK 316 TO MEET 629 LINCOLN AND 16TH//CKD BUS NEEDS TRADE //CALLED RR TO ARRANGE
2/5/2018 6:19:00 AM,2386531,1538,104X,6,1005,NO POWER TO LIFT/
2/5/2018 5:10:00 AM,2386526,5146,6,61,1005,LIFT LIGHT FLASHING; BUS WON`T MOVE; -61 MIN
2/4/2018 12:55:00 PM,2386336,6162,145X,36,0405,COOLANT LEAK; -36 MIN
2/4/2018 1:36:00 PM,2386317,LRV231,101,17,3136,FLOOR DEADMAN NOT FUNCTIONING. OP HAD TO USE THUMB TO MOVE TRAIN. BURIED LRV 231B.   CAB B
2/4/2018 12:46:00 PM,2386308,6121,0,26,0012,LUMBAR STUCK/ HARD TO DRIVE/ TRADE OUT/ RUN IT LATE
2/4/2018 12:29:00 PM,2386300,9376,15L,61,0505,CALLED EM RR TO SEND TRUCK AND TRADE // CURTAILED TRIP AND RESPACED TO DECATUR STN //
2/4/2018 10:29:00 AM,2386267,LRV311,101,10,3139,OP STATED THAT HE WAS DRAGGING BRKSý NO LIGHTS ON THE OUTSIDE OF CONSIST AND STATED NOTHING ON HIS V.O.D CAME UP AS TO WHICH LRV AND TRK WAS HAVING THE ISSUES. LRVS` IN CONSIST WER
2/4/2018 9:32:00 AM,2386249,6334,16,29,0022,CHECK ENGINE/LOW COOLANT LIGHT ON. TRADE AT BACK DOOR. OP MISSED STARTING TERMINAL START AT DECATUR STN. 1012; LOSS 29 MINUTES
2/3/2018 7:26:00 PM,2386091,9316,15L,18,0022,CHK ENG STOP ENG LOW COOLANT LIGHTS ON ALARM ON// CALLED EM TO SEND TRK OUT ON ANOTHER CALL //CURTAILED TRIP /// LAST TRIP BAD COOLANT SENSOR
2/3/2018 7:15:00 PM,2386078,6112,65,30,0505,ENGINE NOT STARTING; TRY REAR START; AFTER TRADE RESPACE TO CENTRAL PARK STATION FOR 755 LV. TIME
2/3/2018 3:21:00 PM,2386024,LRV217,101,15,3132,PROPULSION FAULTý LONG KEY OUT/UP DID NOT CLEARý TURNED INTO TCU. WILL NOT CLEARý VERIFIED NOT DRAGGINGý AT RESTRICTED. DUE TO TIME DOWN AND RELIEF NEXT TRIP PULL IN AND TRADE OUT
2/3/2018 1:45:00 PM,2385980,5146,40,39,0028,CAN`T CLOSE FRONT DOOR; SERVICE TRUCK; -39 MIN
2/3/2018 12:28:00 PM,2385957,6311,105,51,0160,INNER RIGHT REAR DUAL FLAT; E/M RESPONDING. RESPACE TO SOUTHMOOR P/R FOR N/B TRIP; LX CHECKING TIREý FOUND CHUNK OF CEMENT WEDGED BETWEEN THE DUALS.
2/3/2018 8:34:00 AM,2385898,6298,38,6,0040,THE WIPER BLADE CAME OFF ON THE STREET SIDE. T316 RESPONDED AND CLEARED THE BUS TO CONTINUE. OPERATOR RUNNING 6 MINUTES LATE.
2/2/2018 7:46:00 PM,2385719,6115,153,35,0225,PARKING BRAKE PIN FELL OUT OF THE KNOBý S39ý OPERATOR RESP TO COLFAX/SABLE 9:33
2/2/2018 7:31:00 PM,2385637,6279,135,59,0705,TRANSMISSION WONT GO IN GEARýEMRRýT-TRUCK IN RT//MLX BLOCK 11 ON SPACE FROM 9MILE PNR.
2/2/2018 5:03:00 PM,2385611,1527,RX,7,0505,PULL OUT DELAY DUE TO A NO START.
2/2/2018 2:37:00 PM,2385606,5009,21,31,0022,CHECK AND STOP ENGINE LIGHTS; -31 MIN
2/2/2018 5:47:00 PM,2385604,9316,83,48,0022,STOP ENGINE LIGHT. RE-SPACED TO LINCOLN/16TH.
2/2/2018 5:09:00 PM,2385578,6250,3,50,0022,STOP ENGINE/ CK ENGINE/ ENGINE HOT/ NO LEAKS OR BROKEN BELTS OBSERVED/ T-316 RESPONDING/ BUS WILL BE SENT BACK TO PLATTE / T-TRUCK TO FOLLOW
2/2/2018 4:13:00 PM,2385564,3742,EV,50,0160,CURBSIDE FRONT TIRE BLOWN //CALLED PLATTE RR TO SEND TRK//CALLED 1547 TO ACCOMMODATE PAX (2) ON BUS // CURTAILED TRIP AND CALLED MLX 12 BUS NO 1532 TO RUN SPACE ON CX//
2/2/2018 3:27:00 PM,2385549,6336,0,25,0405,LOW COOLANT LIGHT NO LEAKS / T316 TOPPED OFF
2/2/2018 3:49:00 PM,2385498,LRV265,101,3,3100,2Xý LRV 265-B TRUCK FRICT BRAKE FAULT. BOTH TIMES KEY DWN / UP CLEARED.   CAB B
2/2/2018 10:16:00 AM,2385377,6113,15,59,0030,REAR DOOR WONT OPEN AND BUS WONT MOVE //DID TS / CANT GET MOVING // CALLED RR AT EM TO CHK OUT//REPAIRED AND CLEAR AT 1100 /RESPACED TO DOWNING ST EB AT 1114 CURTAILED TRIPS//
2/2/2018 7:54:00 AM,2385344,1996,BOLT,85,0150,TAG AXEL WAS OSCILATING. BACK AND FORTH. DANGEROUS. OPER WAS WROTE UP YESTERDAY. S/T. S38. TO FOLLOW BUS TO GARAGE. KEVIN SMITH INSPECTOR; ADV BUS WAS SAFE AFTER TESTING THE BUS; T
2/2/2018 5:45:00 AM,2385342,3975,483,61,0405,COOLANT LEAK; -61 MIN
2/2/2018 9:51:00 AM,2385337,6058,0,29,0505,UNABLE TO GET BUS STARTED/ TRIED REAR START/ CK BUS/ CK OK/ T-316 RESPONDING TO ASSIST BUS.///CALLED MLX 2 TO RUN SPACE FROM I25 AND BROADWAY TO HRPNR //TO TRANSFER PAX AT ENGLEWOO
2/2/2018 7:31:00 AM,2385323,3829-R-2000,JUMP,68,0038,SOMETHING DRAGGING UNDER FRONT OF BUS; -68 MIN
2/2/2018 6:28:00 AM,2385250,5193,225,67,0405,COOLANT LEAK; -67 MIN
2/2/2018 6:07:00 AM,2385223,5260,121,5,1005,WONT GO INTO GEAR; ADV LIFT DRIFT; NO ADA. OK NOW.
2/2/2018 5:12:00 AM,2385217,9349,120X,12,0505,NO START; PLRR ON SCENE.
